,val_loss,val_acc,loss,acc
0,0.703880854845047,0.5040000003576278,0.6918894219398498,0.5404999999701977
1,0.6523883891105652,0.5980000007152557,0.6609651660919189,0.6054999981820584
2,0.6263363790512085,0.6379999995231629,0.6235256177186966,0.6619999977946281
3,0.650207775235176,0.6120000004768371,0.5907795092463494,0.6829999989271164
4,0.5807238733768463,0.7010000020265579,0.55185348123312,0.7205000030994415
5,0.563219991326332,0.7109999978542327,0.5167753690481186,0.7415000015497207
6,0.5627224332094193,0.7110000014305115,0.4832748770713806,0.7564999985694886
7,0.5609236896038056,0.7089999985694885,0.4523187692463398,0.7919999992847443
8,0.5534679734706879,0.727999997138977,0.4302214354276657,0.7990000003576279
9,0.5726538890600205,0.7129999971389771,0.3990608751773834,0.8109999978542328
10,0.5837089776992798,0.7289999985694885,0.369109965711832,0.8394999986886978
11,0.5703382256627083,0.732999997138977,0.33522628381848335,0.8509999984502792
12,0.5839271134138108,0.7270000040531158,0.3165448696911335,0.8689999961853028
13,0.7074938601255417,0.6949999952316284,0.2939846700429916,0.8779999953508377
14,0.6295202144980431,0.7149999988079071,0.26208836436271665,0.8904999971389771
15,0.605432622730732,0.7350000011920929,0.24378338411450387,0.8954999953508377
16,0.6415473359823227,0.7359999990463257,0.21095186807215213,0.9209999942779541
17,0.6565143322944641,0.7310000002384186,0.19069141626358033,0.9344999921321869
18,0.7999401170015336,0.7060000050067902,0.17392335295677186,0.9339999920129776
19,0.7217313805222512,0.7380000019073486,0.14761403422802688,0.9434999924898148
20,0.7286326757073402,0.7469999992847443,0.12513927821069956,0.9579999941587448
21,0.7604527701437473,0.7360000002384186,0.11128360765054822,0.9654999965429306
22,0.7466952428221703,0.7379999959468841,0.09969650495797396,0.9679999935626984
23,0.8136399108171463,0.7370000016689301,0.08142155246809125,0.9784999966621399
24,0.8988877093791962,0.7430000030994415,0.0659519202914089,0.9814999961853027
25,0.8858321803808212,0.742000002861023,0.060857396475039426,0.9849999970197678
26,0.9550609540939331,0.7370000004768371,0.05537686931435019,0.9864999985694886
27,0.9604371613264084,0.7410000014305115,0.04157251606695354,0.9884999984502792
28,1.2186452797055245,0.7170000004768372,0.03844333148677834,0.9869999980926514
29,1.037073696553707,0.7410000002384186,0.028112281621433796,0.9944999992847443
