,val_loss,val_acc,loss,acc
61,0.5868032964958152,0.7392131979695431,0.4006778316365348,0.8159722222222222
62,0.4329542990812321,0.8118556701030928,0.4013102299938298,0.8216540404040404
63,0.49427081567724956,0.782860824742268,0.39377809304687844,0.8234924623115578
64,0.419178148665404,0.8013959390862944,0.3970068097114563,0.8207070707070707
65,0.4498615370890529,0.7764175257731959,0.3878447925625135,0.8263190954773869
66,0.4353377088374898,0.8293147208121827,0.4049309157211371,0.8169191919191919
67,0.41891783306893615,0.8202319587628866,0.3904466369194002,0.8269472361809045
68,0.46722851126327125,0.7880710659898477,0.3874632713168558,0.8238636363636364
69,0.40312659801896084,0.8170103092783505,0.38701483246051904,0.8276515151515151
70,0.4507354075836046,0.8109137055837563,0.3770611016594585,0.824748743718593
71,0.42585547498820986,0.8208762886597938,0.38652255070028885,0.8235479797979798
72,0.43528958847842264,0.8118556701030928,0.3741892661581087,0.8379396984924623
73,0.4499305404987432,0.809010152284264,0.381405124309087,0.8263888888888888
74,0.5267434393622211,0.770618556701031,0.3829463381658901,0.8251262626262627
75,0.4284941593402533,0.817258883248731,0.37849211543049643,0.8347989949748744
76,0.42037578725937713,0.8137886597938144,0.3680960806933316,0.8298611111111112
77,0.42645475018750595,0.8039340101522843,0.37551206919416114,0.832286432160804
78,0.464228949288732,0.8189432989690721,0.35884591560773177,0.8377525252525253
79,0.439814219904161,0.8144329896907216,0.37110434929330144,0.842964824120603
80,0.40588218457807745,0.8204314720812182,0.37191317523970746,0.8308080808080808
81,0.41528585268971846,0.8163659793814433,0.3606980920138985,0.8352272727272727
82,0.4089973636992692,0.8071065989847716,0.3656162598624301,0.8304020100502513
83,0.42219229910484296,0.8228092783505154,0.3579303714061024,0.8393308080808081
84,0.39098493747299695,0.8375634517766497,0.3374528925323007,0.8567839195979899
85,0.4742527902126312,0.8073453608247423,0.3421347713229632,0.8462752525252525
86,0.4588110380366369,0.8001269035532995,0.3582917453363688,0.8424873737373737
87,0.49709573357375625,0.7847938144329897,0.3406954455615288,0.8486180904522613
88,0.4053280100072782,0.8311855670103093,0.3377161068898259,0.853219696969697
89,0.3834599997035138,0.8343908629441624,0.34673949589381864,0.8467336683417085
90,0.523520784433355,0.7815721649484536,0.3548428807595764,0.8465909090909091
91,0.41150963079505765,0.833756345177665,0.3290001897498815,0.8516414141414141
92,0.4226134225879748,0.8182989690721649,0.33590750149147,0.8511306532663316
93,0.4109769944612145,0.8236040609137056,0.33586892967272286,0.8469065656565656
94,0.4000400526775527,0.8298969072164949,0.3312309830632042,0.8580402010050251
95,0.44230441073166954,0.8195876288659794,0.33474960787729785,0.8516414141414141
96,0.4328114453911176,0.7937817258883249,0.3387535466021629,0.8523869346733668
97,0.3937775046401417,0.8279639175257731,0.32629378019559263,0.8614267676767676
98,0.3903176448671951,0.833756345177665,0.3299154998979183,0.8513257575757576
99,0.48709381978536387,0.8041237113402062,0.3370802436941233,0.8530150753768844
